country,adm1,adm2,adm,2000_02_18,2000_03_05,2000_03_21,2000_04_06,2000_04_22,2000_05_08,2000_05_24,2000_06_09,2000_06_25,2000_07_11,2000_07_27,2000_08_12,2000_08_28,2000_09_13,2000_09_29,2000_10_15,2000_10_31,2000_11_16,2000_12_02,2000_12_18,2001_01_01,2001_01_17,2001_02_02,2001_02_18,2001_03_06,2001_03_22,2001_04_07,2001_04_23,2001_05_09,2001_05_25,2001_06_10,2001_06_26,2001_07_12,2001_07_28,2001_08_13,2001_08_29,2001_09_14,2001_09_30,2001_10_16,2001_11_01,2001_11_17,2001_12_03,2001_12_19,2002_01_01,2002_01_17,2002_02_02,2002_02_18,2002_03_06,2002_03_22,2002_04_07,2002_04_23,2002_05_09,2002_05_25,2002_06_10,2002_06_26,2002_07_12,2002_07_28,2002_08_13,2002_08_29,2002_09_14,2002_09_30,2002_10_16,2002_11_01,2002_11_17,2002_12_03,2002_12_19,2003_01_01,2003_01_17,2003_02_02,2003_02_18,2003_03_06,2003_03_22,2003_04_07,2003_04_23,2003_05_09,2003_05_25,2003_06_10,2003_06_26,2003_07_12,2003_07_28,2003_08_13,2003_08_29,2003_09_14,2003_09_30,2003_10_16,2003_11_01,2003_11_17,2003_12_03,2003_12_19,2004_01_01,2004_01_17,2004_02_02,2004_02_18,2004_03_05,2004_03_21,2004_04_06,2004_04_22,2004_05_08,2004_05_24,2004_06_09,2004_06_25,2004_07_11,2004_07_27,2004_08_12,2004_08_28,2004_09_13,2004_09_29,2004_10_15,2004_10_31,2004_11_16,2004_12_02,2004_12_18,2005_01_01,2005_01_17,2005_02_02,2005_02_18,2005_03_06,2005_03_22,2005_04_07,2005_04_23,2005_05_09,2005_05_25,2005_06_10,2005_06_26,2005_07_12,2005_07_28,2005_08_13,2005_08_29,2005_09_14,2005_09_30,2005_10_16,2005_11_01,2005_11_17,2005_12_03,2005_12_19,2006_01_01,2006_01_17,2006_02_02,2006_02_18,2006_03_06,2006_03_22,2006_04_07,2006_04_23,2006_05_09,2006_05_25,2006_06_10,2006_06_26,2006_07_12,2006_07_28,2006_08_13,2006_08_29,2006_09_14,2006_09_30,2006_10_16,2006_11_01,2006_11_17,2006_12_03,2006_12_19,2007_01_01,2007_01_17,2007_02_02,2007_02_18,2007_03_06,2007_03_22,2007_04_07,2007_04_23,2007_05_09,2007_05_25,2007_06_10,2007_06_26,2007_07_12,2007_07_28,2007_08_13,2007_08_29,2007_09_14,2007_09_30,2007_10_16,2007_11_01,2007_11_17,2007_12_03,2007_12_19,2008_01_01,2008_01_17,2008_02_02,2008_02_18,2008_03_05,2008_03_21,2008_04_06,2008_04_22,2008_05_08,2008_05_24,2008_06_09,2008_06_25,2008_07_11,2008_07_27,2008_08_12,2008_08_28,2008_09_13,2008_09_29,2008_10_15,2008_10_31,2008_11_16,2008_12_02,2008_12_18,2009_01_01,2009_01_17,2009_02_02,2009_02_18,2009_03_06,2009_03_22,2009_04_07,2009_04_23,2009_05_09,2009_05_25,2009_06_10,2009_06_26,2009_07_12,2009_07_28,2009_08_13,2009_08_29,2009_09_14,2009_09_30,2009_10_16,2009_11_01,2009_11_17,2009_12_03,2009_12_19,2010_01_01,2010_01_17,2010_02_02,2010_02_18,2010_03_06,2010_03_22,2010_04_07,2010_04_23,2010_05_09,2010_05_25,2010_06_10,2010_06_26,2010_07_12,2010_07_28,2010_08_13,2010_08_29,2010_09_14,2010_09_30,2010_10_16,2010_11_01,2010_11_17,2010_12_03,2010_12_19,2011_01_01,2011_01_17,2011_02_02,2011_02_18,2011_03_06,2011_03_22,2011_04_07,2011_04_23,2011_05_09,2011_05_25,2011_06_10,2011_06_26,2011_07_12,2011_07_28,2011_08_13,2011_08_29,2011_09_14,2011_09_30,2011_10_16,2011_11_01,2011_11_17,2011_12_03,2011_12_19,2012_01_01,2012_01_17,2012_02_02,2012_02_18,2012_03_05,2012_03_21,2012_04_06,2012_04_22,2012_05_08,2012_05_24,2012_06_09,2012_06_25,2012_07_11,2012_07_27,2012_08_12,2012_08_28,2012_09_13,2012_09_29,2012_10_15,2012_10_31,2012_11_16,2012_12_02,2012_12_18,2013_01_01,2013_01_17,2013_02_02,2013_02_18,2013_03_06,2013_03_22,2013_04_07,2013_04_23,2013_05_09,2013_05_25,2013_06_10,2013_06_26,2013_07_12,2013_07_28,2013_08_13,2013_08_29,2013_09_14,2013_09_30,2013_10_16,2013_11_01,2013_11_17,2013_12_03,2013_12_19,2014_01_01,2014_01_17,2014_02_02,2014_02_18,2014_03_06,2014_03_22,2014_04_07,2014_04_23,2014_05_09,2014_05_25,2014_06_10,2014_06_26,2014_07_12,2014_07_28,2014_08_13,2014_08_29,2014_09_14,2014_09_30,2014_10_16,2014_11_01,2014_11_17,2014_12_03,2014_12_19,2015_01_01,2015_01_17,2015_02_02,2015_02_18,2015_03_06,2015_03_22,2015_04_07,2015_04_23,2015_05_09,2015_05_25,2015_06_10,2015_06_26,2015_07_12,2015_07_28,2015_08_13,2015_08_29,2015_09_14,2015_09_30,2015_10_16,2015_11_01,2015_11_17,2015_12_03,2015_12_19,2016_01_01,2016_01_17,2016_02_02,2016_02_18,2016_03_05,2016_03_21,2016_04_06,2016_04_22,2016_05_08,2016_05_24,2016_06_09,2016_06_25,2016_07_11,2016_07_27,2016_08_12,2016_08_28,2016_09_13,2016_09_29,2016_10_15,2016_10_31,2016_11_16,2016_12_02,2016_12_18,2017_01_01,2017_01_17,2017_02_02,2017_02_18,2017_03_06,2017_03_22,2017_04_07,2017_04_23,2017_05_09,2017_05_25,2017_06_10,2017_06_26,2017_07_12,2017_07_28,2017_08_13,2017_08_29,2017_09_14,2017_09_30,2017_10_16,2017_11_01,2017_11_17,2017_12_03,2017_12_19,2018_01_01,2018_01_17,2018_02_02,2018_02_18,2018_03_06,2018_03_22,2018_04_07,2018_04_23,2018_05_09,2018_05_25,2018_06_10,2018_06_26,2018_07_12,2018_07_28,2018_08_13,2018_08_29,2018_09_14,2018_09_30,2018_10_16,2018_11_01,2018_11_17,2018_12_03,2018_12_19,2019_01_01,2019_01_17,2019_02_02,2019_02_18,2019_03_06,2019_03_22,2019_04_07,2019_04_23,2019_05_09,2019_05_25,2019_06_10,2019_06_26,2019_07_12,2019_07_28,2019_08_13,2019_08_29,2019_09_14,2019_09_30,2019_10_16,2019_11_01,2019_11_17,2019_12_03,2019_12_19,2020_01_01,2020_01_17,2020_02_02,2020_02_18,2020_03_05,2020_03_21,2020_04_06,2020_04_22,2020_05_08,2020_05_24,2020_06_09,2020_06_25,2020_07_11,2020_07_27,2020_08_12,2020_08_28,2020_09_13,2020_09_29,2020_10_15,2020_10_31,2020_11_16,2020_12_02,2020_12_18,2021_01_01,2021_01_17,2021_02_02,2021_02_18,2021_03_06,2021_03_22,2021_04_07,2021_04_23,2021_05_09,2021_05_25,2021_06_10,2021_06_26,2021_07_12,2021_07_28,2021_08_13,2021_08_29,2021_09_14,2021_09_30,2021_10_16,2021_11_01,2021_11_17,2021_12_03,2021_12_19,2022_01_01,2022_01_17,2022_02_02,2022_02_18,2022_03_06,2022_03_22,2022_04_07,2022_04_23,2022_05_09,2022_05_25,2022_06_10,2022_06_26,2022_07_12,2022_07_28,2022_08_13,2022_08_29,2022_09_14,2022_09_30,2022_10_16,2022_11_01,2022_11_17,2022_12_03,2022_12_19,2023_01_01,2023_01_17,2023_02_02,2023_02_18,2023_03_06,2023_03_22,2023_04_07,2023_04_23,2023_05_09,2023_05_25,2023_06_10,2023_06_26,2023_07_12,2023_07_28,2023_08_13,2023_08_29,2023_09_14,2023_09_30,2023_10_16,2023_11_01,2023_11_17,2023_12_03,2023_12_19
Malawi,Central,Dedza,[Malawi Central Dedza],-0.19514221193452194,-0.5256268875915516,0.06786609835211364,0.6159298741068513,0.926090156920924,1.2249201476481117,1.487696416768083,1.6954158738159044,1.7897313748075585,1.8034725416189221,1.713328373342827,1.6539745406606168,1.6538315975083249,1.4715932997785477,1.1544733217534073,1.3191475510749544,1.2303841551271122,1.017444381375366,1.0532260480645377,1.1011668083228583,1.1593788520679875,1.444143230290977,1.6143993148315143,0.8837741583340409,0.2865151342075185,0.25178662299947413,0.15939155411367767,0.1799300164420228,0.06778391632433656,-0.05764550481322522,-0.15890814117080193,-0.07551771565684964,0.10381750386816968,0.5354931971111887,0.8868854559796393,0.9472165591383909,1.058906582962847,1.2951232338113372,1.217379821645217,0.7966029548905267,0.4849858770376334,0.09290962548908178,-0.021890222095328083,-0.25821044204600724,-0.4350890870051651,-0.8203875820329046,-0.8110028546132679,-0.9857798861617898,-0.585015006864647,-0.24938760225918236,-0.063312630081616,0.09379683545653338,0.2733797734875852,0.46695251304715774,0.6963471480321737,0.907220489336963,0.9836491585707794,1.1299076370846106,1.2963952441440678,1.3201734495240296,1.1001441480646088,0.6183065295106858,0.16976153589244652,0.08407389652164825,0.16037100787559413,0.16962646079202248,0.10732063017486657,-0.1609374978104445,-0.6846081725957168,-1.336243423885478,-0.732215287665823,-0.17149128786783682,0.47998910083314716,0.5486087187228582,0.7619788996558817,0.996597248013048,1.2645780341665833,1.469847775514429,1.616359672327876,1.6103805065208379,1.6712863210039262,1.7205308136439157,1.7110170601991699,1.461035524772705,1.1089146345170138,0.5445251110905855,0.30834421181697824,0.2798965242794746,0.3329798961427705,0.310007381707429,0.47669027468232245,0.5460521044980154,0.8509366439837972,1.0849106821364072,1.494471610327689,1.3554495425577204,1.2678522700827572,1.1223362144853304,1.1512118792070603,1.0681180794364813,0.9889942737009821,0.8056032605567652,0.5650507431393311,0.37153055846757177,0.34888782252736733,0.692650885962556,1.2098948337885445,1.3722010638327435,2.1670753619940233,2.4326293787270146,2.5164408362883712,2.2681318160236343,2.1333613354505356,1.5601848680250947,0.4516830564270308,-1.6715240085866168,-2.4121417350972627,-2.7347524659308244,-2.4463467452320566,-2.0973486221958137,-1.8693252082442875,-1.609363989799626,-1.223270413085279,-0.9753523139475581,-0.8735136180609523,-0.9218102304006607,-1.0000406993514293,-0.870662129387494,-0.4696230607773255,-0.04688176742783062,-0.0627986706376677,-0.3381269647042412,-0.783510123819046,-0.7374533841804757,-0.460180773182559,-0.26044788479078107,0.19806771960584546,0.9539411984415015,0.8114945577139834,0.1970953736526664,0.10098724710437529,0.2649140553911207,0.506070610358568,0.6947419794943026,0.7184133017567884,0.7261881045005476,0.6265912499233001,0.5704722358195673,0.596989195994599,0.679577169318807,0.6863840971592884,0.7790601727708437,0.8031186781360783,0.9412196435877233,1.1592838762955888,0.9548000376718725,0.7342321683109432,0.5576335892799865,0.4309585282781966,0.4645780007607682,0.7340245296171253,0.6062583920587503,-0.009309097218023627,-0.436120404521739,-0.39220717446335207,-0.17759612522431828,-0.07952771560837647,0.007418337345937443,0.07619467227047781,0.23069517088438085,0.3176841944898893,0.3469367731646539,0.21810729482536848,0.18061973435821096,0.19730461808878202,0.6757761711639516,1.0348974876018384,0.5907873341838215,0.22313558110343892,0.07690715874806169,0.04891187173104508,-0.22566058898107008,-0.5433325594947785,-1.1529570940757299,-1.578175721912754,-1.1445511570985105,-0.7731686860786439,-0.9818050125609182,-1.1121073812409574,-0.9159111524159674,-0.6800212424202675,-0.47025891728659464,-0.32551362398186723,-0.22948628008816926,-0.08444841812152862,0.030226689270321672,0.17944539869509127,0.19213490885000578,0.09110497453125017,0.32352485809518805,0.914589877334207,1.367383815623299,1.8093550768888198,1.9830871123945324,2.083879558414696,1.9795186439254684,1.0817334948020347,-1.0390809856545897,-1.6218581406333832,-0.8365506562262972,-0.37785151165139774,-0.05453644546184895,0.08230471366463762,0.332946286669192,0.544862162550903,0.755068397957172,0.8274524943021728,0.8789124505225357,0.8379434747929042,0.8227337625966289,0.9146216420688101,0.9123105622291041,0.8534416731633687,0.475384345242178,0.3150811671478689,0.2751585205627475,0.21727266124954114,0.04273119675288563,-0.0772039508270856,-0.42268270780482503,-0.6240996780072278,0.025983858398374894,0.2679876933834024,0.5862725123219786,0.9917925359967378,1.3370832916783522,1.636072425601701,1.850412511362738,1.797385536679134,1.674321283046731,1.6482478690062594,1.4251833551222652,1.0491613799282016,0.6290959201973775,0.3838417005337277,0.05550601078627084,0.40925601036065035,0.7010030755948592,0.6283989294680812,0.698098472122952,0.6407773860871517,0.5250051247661868,0.3629847180389193,0.36491014373923725,0.14930219590180316,0.4975147509284903,0.3799111952283122,0.14386615897868282,-0.02456342135890598,-0.21125515811844658,-0.1416840509196445,-0.12949378399058503,-0.20224339872770364,-0.3458572756243397,-0.401932452257004,-0.2761686468211741,0.08892158822414721,0.5740245402991828,1.1239646744566176,1.548570000609267,1.5058602553654374,1.208255044936366,0.9514722880417781,0.739507233416245,0.4906506829335929,0.3200919387593295,0.10053832329959712,-0.19822034238034977,-0.03300433614400871,0.3445003368242356,0.46645434980643297,0.6318291501142571,0.6583696097955641,0.572363296808644,0.4606804141618575,0.39391518348106175,0.39265057445721796,0.5475025840452815,0.636355658637513,0.5183189337376344,0.2650372803045209,0.03776683608956988,-0.2751369728714738,-0.17242644881857988,-0.07138622221805817,0.07492917747084739,0.05523762853019791,0.15592751006665112,-0.06018812184514891,-0.42056399477248907,-1.1517219074737235,-1.6826168920571751,-1.9360830317374866,-1.874351222063241,-1.8254583936125452,-1.676337651727369,-1.4567175783994641,-1.1704224223390667,-1.0438925924509947,-0.9761657081225036,-1.033531149889613,-1.0726780208009559,-1.0866116143114533,-0.9006741656997906,-0.64334936393183,-0.19734616954403708,-0.03213630597047058,0.0501162105011865,0.06839711185621877,0.05345167722526483,0.3048117737800504,0.9765164022848429,1.6579891625638943,1.249854347788517,0.4398456402441193,0.09748055545126001,0.12812816852898043,0.164653962123141,0.09952418750749924,-0.025261209618771603,-0.19183446478277127,-0.18119161718175694,-0.10736341730486068,0.06999606574244455,0.17420540962516737,0.21657948834241536,0.07706073372593185,-0.07339090957846739,-0.5473218253467033,-1.1792268855791217,-1.2034031527458007,-1.3700785640070112,-1.7482262544635585,-1.8738780303831637,-1.453945336320355,-0.956493641838862,0.9208163498329305,0.862707773763456,0.4494340469887675,0.08192781096870849,-0.21371885511198518,-0.6442865078729713,-0.7342486151976797,-0.6212132569697114,-0.4369052192848025,-0.41230567226196124,-0.477159229656632,-0.6225598995457504,-0.7584510878741608,-0.9277823089314312,-1.1385296302844403,-1.3353109599810318,-1.2163462991210252,-1.3056290404163386,-1.449346540246974,-1.9295000270050282,-2.380289260385344,-2.699780131592214,-0.8420606722096855,0.7163624080370349,0.12307232605391842,-0.7166462891555032,-1.3606322624374196,-1.790584635735733,-1.9423057579194736,-2.1329774802833406,-2.2934797558638547,-2.38718480731536,-2.4270709704954445,-2.373565450974509,-2.3856312134079194,-2.4994017765866947,-2.477510496710374,-2.272199738704351,-1.8920351285664947,-1.4262926041265571,-1.0059122677084003,-0.5395304276302825,-0.31654913795438105,0.06454053766339196,0.4629868876391115,0.7730950366648658,0.3733937124100391,0.5708486713831092,0.6644152587949426,0.7484990014408648,0.7432082532284162,0.9043493418873256,0.8909766012325305,0.8221321085809088,0.73634872650264,0.6642576444346667,0.4301357147947261,0.24858208478612712,0.0316011928528043,-0.20729895169478274,-0.07956403347614402,-0.10245562864866933,0.19509200047316105,0.17451040794738504,0.116410530916183,-0.14519114194844274,-0.40181151979567203,-1.0927087280639705,-1.0123663816336754,-0.4530054264992738,0.14074536917106928,0.6773530033093271,0.8120392889436279,0.7594111105059729,0.5717910596043719,0.2078407893270672,-0.22935445482889624,-0.5505273052311216,-0.7470346986494886,-0.8706996879314493,-0.92755900092069,-0.9564597831172972,-1.0804309255110913,-0.9240069743340853,-0.9351682262434573,-0.7365310253429427,-0.5539295294480643,-0.38819420309011154,-0.37308069872436816,-0.12194424445775073,0.26027727438237963,1.0428330597470346,1.212314636247864,0.8265913289013747,0.44543745538622953,0.04422133129785163,-0.22935826983904978,-0.3470434181507855,-0.44676989514031984,-0.5134503066843947,-0.6010029528057915,-0.7728204020808301,-0.9893749763121114,-1.1612516317648915,-1.2464187604810182,-1.2421791713670451,-1.236953707798667,-0.8649844361941781,-0.5847113112360081,-0.38442830350811313,-0.2627880448245712,-0.3238141559444828,-0.3670020950983235,-0.17762742240181248,-0.034091593637675575,-0.6755947882371403,-1.7436518928492208,-2.225219271191167,-2.2917787088405275,-2.1183122960022596,-1.9170271553095763,-1.6966029269763794,-1.5062852674740106,-1.3622170155216364,-1.2738683195625295,-1.2804675246823252,-1.3651797254471527,-1.2963899876423184,-1.2882018353552684,-1.0957959053605804,-0.6766482624251537,-0.4158878912284236,-0.2868624384430665,-0.07715411454098123,0.1383491935142214,0.5482339112428561,1.286249865372867,1.918917026463921,1.330274172453887,0.6826599044726118,0.5343601243159414,0.18359514519409115,-0.17402640569545086,-0.5187293490127439,-0.8194555983027242,-1.0616302307131513,-1.1417005972603191,-1.0917280834167855,-0.8939066327585803,-0.613512761689638,-0.583479845315196,-0.77935356278404,-1.2589206510710078,-1.6045062063816604,-1.9248239338907194,-2.034549802947377,-1.8659985532857821,-2.0163252548685464,-1.76915356117395,-0.8547728749544194,0.6962189705262231,1.0972990944754397,1.062891889156353,0.8560899551095013,0.7283877736364665,0.5469672118117078,0.23255033924814647,-0.13684527330004265,-0.42396441758450104,-0.5596074268812832,-0.5666741832791007,-0.503128672433555,-0.5128658955464708,-0.7646167906504081,-0.9131738689799616,-1.069641597436893,-0.9242197093455629,-0.7106758330133796,-0.4349916021895665,-0.27418113858006266,-0.29795501489303344,-0.0817104713115441,0.3687173865923344,0.8138796935915115,1.2659026905143373,1.6063947022988894,1.4146180675180118,1.2742000602261283,1.0097706674335993,0.5336955282521965,0.07909746116208062,-0.11996143542468228,-0.1871947545408712,-0.20874910694484303,-0.12845038486126303,-0.13628063741616656,-0.16052703680413785,-0.13945864865276697,-0.1511196017470847,-0.3129600727677109,-0.4072650163123291,-1.0412318155553753,-1.87877521486071
